Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,South Africa,Barley,2009,74760.0,A,Official figure,28892.0,216000.0
Crops and livestock products,South Africa,Barley,2010,82670.0,A,Official figure,23467.0,194000.0
Crops and livestock products,South Africa,Barley,2011,80150.0,A,Official figure,38927.0,312000.0
Crops and livestock products,South Africa,Barley,2012,84940.0,A,Official figure,35084.0,298000.0
Crops and livestock products,South Africa,Barley,2013,81320.0,A,Official figure,32895.0,267500.0
Crops and livestock products,South Africa,Barley,2014,85125.0,A,Official figure,35477.0,302000.0
Crops and livestock products,South Africa,Barley,2015,93730.0,A,Official figure,35421.0,332000.0
Crops and livestock products,South Africa,Barley,2016,88695.0,A,Official figure,40025.0,355000.0
Crops and livestock products,South Africa,Barley,2017,91380.0,A,Official figure,33596.0,307000.0
Crops and livestock products,South Africa,Barley,2018,119000.0,A,Official figure,35420.0,421500.0
Crops and livestock products,South Africa,Barley,2019,131960.0,A,Official figure,26144.0,345000.0
Crops and livestock products,South Africa,Barley,2020,141690.0,A,Official figure,41499.0,588000.0
Crops and livestock products,South Africa,Barley,2021,94730.0,A,Official figure,35258.0,334000.0
Crops and livestock products,South Africa,Barley,2022,101000.0,A,Official figure,30562.0,308675.0
Crops and livestock products,South Africa,"Beans, dry",2000,71800.0,A,Official figure,10028.0,72004.0
Crops and livestock products,South Africa,"Beans, dry",2001,77950.0,A,Official figure,11755.0,91630.0
Crops and livestock products,South Africa,"Beans, dry",2002,44900.0,A,Official figure,13145.0,59020.0
Crops and livestock products,South Africa,"Beans, dry",2003,51010.0,A,Official figure,11820.0,60295.0
Crops and livestock products,South Africa,"Beans, dry",2004,56200.0,A,Official figure,14235.0,80000.0
Crops and livestock products,South Africa,"Beans, dry",2005,49300.0,A,Official figure,14162.0,69820.0
Crops and livestock products,South Africa,"Beans, dry",2006,54880.0,A,Official figure,12254.0,67250.0
Crops and livestock products,South Africa,"Beans, dry",2007,50725.0,A,Official figure,7796.0,39545.0
Crops and livestock products,South Africa,"Beans, dry",2008,43800.0,A,Official figure,13465.0,58975.0
Crops and livestock products,South Africa,"Beans, dry",2009,43800.0,A,Official figure,15304.0,67030.0
Crops and livestock products,South Africa,"Beans, dry",2010,44100.0,A,Official figure,11849.0,52255.0
Crops and livestock products,South Africa,"Beans, dry",2011,41900.0,A,Official figure,10019.0,41980.0
Crops and livestock products,South Africa,"Beans, dry",2012,39750.0,A,Official figure,11999.0,47695.0
Crops and livestock products,South Africa,"Beans, dry",2013,43550.0,A,Official figure,13823.0,60200.0
Crops and livestock products,South Africa,"Beans, dry",2014,55820.0,A,Official figure,14713.0,82130.0
Crops and livestock products,South Africa,"Beans, dry",2015,64000.0,A,Official figure,11467.0,73390.0
Crops and livestock products,South Africa,"Beans, dry",2016,34400.0,A,Official figure,10304.0,35445.0
Crops and livestock products,South Africa,"Beans, dry",2017,45050.0,A,Official figure,15211.0,68525.0
Crops and livestock products,South Africa,"Beans, dry",2018,53360.0,A,Official figure,12999.0,69360.0
Crops and livestock products,South Africa,"Beans, dry",2019,59300.0,A,Official figure,11190.0,66355.0
Crops and livestock products,South Africa,"Beans, dry",2020,50150.0,A,Official figure,12921.0,64800.0
Crops and livestock products,South Africa,"Beans, dry",2021,47390.0,A,Official figure,12170.0,57672.0
Crops and livestock products,South Africa,"Beans, dry",2022,42900.0,A,Official figure,12259.0,52590.0
Crops and livestock products,South Africa,Buckwheat,2011,550.0,E,Estimated value,4273.0,235.0
Crops and livestock products,South Africa,Buckwheat,2012,600.0,E,Estimated value,4000.0,240.0
Crops and livestock products,South Africa,Buckwheat,2013,630.0,E,Estimated value,3968.0,250.0
Crops and livestock products,South Africa,Cabbages,2002,2936.0,A,Official figure,606073.0,177943.0
Crops and livestock products,South Africa,Cabbages,2003,2856.0,A,Official figure,607251.0,173431.0
Crops and livestock products,South Africa,Cabbages,2004,2888.0,A,Official figure,612607.0,176921.0
Crops and livestock products,South Africa,Cabbages,2005,2719.0,A,Official figure,583259.0,158588.0
Crops and livestock products,South Africa,Cantaloupes and other melons,2005,2371.0,A,Official figure,96837.0,22960.0
Crops and livestock products,South Africa,Castor oil seeds,2012,8200.0,E,Estimated value,7317.0,6000.0
Crops and livestock products,South Africa,Castor oil seeds,2013,8500.0,E,Estimated value,7294.0,6200.0
Crops and livestock products,South Africa,Castor oil seeds,2021,8865.0,E,Estimated value,7201.0,6383.99
Crops and livestock products,South Africa,Castor oil seeds,2022,8928.0,E,Estimated value,7142.0,6376.36
Crops and livestock products,South Africa,Cauliflowers and broccoli,2005,1074.0,A,Official figure,176909.0,19000.0
Crops and livestock products,South Africa,Cereals n.e.c.,2001,42000.0,E,Estimated value,5952.0,25000.0
Crops and livestock products,South Africa,Cereals n.e.c.,2002,32000.0,E,Estimated value,6250.0,20000.0
Crops and livestock products,South Africa,Cereals n.e.c.,2007,33000.0,E,Estimated value,6667.0,22000.0
Crops and livestock products,South Africa,Cereals n.e.c.,2011,35000.0,E,Estimated value,5114.0,17900.0
Crops and livestock products,South Africa,Cereals n.e.c.,2012,36000.0,E,Estimated value,5139.0,18500.0
Crops and livestock products,South Africa,Cereals n.e.c.,2013,36500.0,E,Estimated value,5205.0,19000.0
Crops and livestock products,South Africa,Cherries,2005,156.0,A,Official figure,24679.0,385.0
Crops and livestock products,South Africa,Chicory roots,2000,4200.0,E,Estimated value,40476.0,17000.0
Crops and livestock products,South Africa,Chicory roots,2001,4100.0,E,Estimated value,39024.0,16000.0
Crops and livestock products,South Africa,Chicory roots,2007,4100.0,E,Estimated value,39024.0,16000.0
Crops and livestock products,South Africa,Chicory roots,2008,4100.0,E,Estimated value,36585.0,15000.0
Crops and livestock products,South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2007,10000.0,E,Estimated value,11000.0,11000.0
Crops and livestock products,South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2008,10000.0,E,Estimated value,11000.0,11000.0
Crops and livestock products,South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2009,10000.0,E,Estimated value,11000.0,11000.0
Crops and livestock products,South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2011,8000.0,E,Estimated value,18750.0,15000.0
Crops and livestock products,South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2012,8500.0,E,Estimated value,19412.0,16500.0
Crops and livestock products,South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,8737.0,E,Estimated value,19548.0,17078.57
Crops and livestock products,South Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2003,60.0,E,Estimated value,83333.0,500.0
Crops and livestock products,South Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2004,70.0,E,Estimated value,85714.0,600.0
Crops and livestock products,South Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2011,100.0,E,Estimated value,85000.0,850.0
Crops and livestock products,South Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2012,105.0,E,Estimated value,85714.0,900.0
Crops and livestock products,South Africa,"Cow peas, dry",2012,11500.0,E,Estimated value,4348.0,5000.0
Crops and livestock products,South Africa,"Cow peas, dry",2013,11500.0,E,Estimated value,4348.0,5000.0
Crops and livestock products,South Africa,Cucumbers and gherkins,2005,1200.0,A,Official figure,167758.0,20131.0
Crops and livestock products,South Africa,Figs,2005,700.0,A,Official figure,25714.0,1800.0
Crops and livestock products,South Africa,Grapes,2000,108419.0,A,Official figure,134177.0,1454729.0
Crops and livestock products,South Africa,Grapes,2001,111672.0,A,Official figure,118887.0,1327635.0
Crops and livestock products,South Africa,Grapes,2002,116709.0,A,Official figure,130384.0,1521703.0
Crops and livestock products,South Africa,Grapes,2003,110200.0,A,Official figure,150956.0,1663530.0
Crops and livestock products,South Africa,Grapes,2004,111599.0,A,Official figure,157880.0,1761922.0
Crops and livestock products,South Africa,Grapes,2005,112589.0,A,Official figure,149465.0,1682813.0
Crops and livestock products,South Africa,Grapes,2006,112717.0,A,Official figure,155909.0,1757355.0
Crops and livestock products,South Africa,Grapes,2010,104719.0,A,Official figure,166493.0,1743496.0
Crops and livestock products,South Africa,Grapes,2011,103519.0,A,Official figure,162331.0,1680436.0
Crops and livestock products,South Africa,Grapes,2012,125654.0,A,Official figure,146544.0,1841385.0
Crops and livestock products,South Africa,Grapes,2013,102728.0,A,Official figure,192730.0,1979872.0
Crops and livestock products,South Africa,Grapes,2014,123839.0,A,Official figure,157403.0,1949264.0
Crops and livestock products,South Africa,Green corn (maize),2003,33500.0,E,Estimated value,96119.0,322000.0
Crops and livestock products,South Africa,Green corn (maize),2006,32500.0,E,Estimated value,95385.0,310000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2000,82600.0,A,Official figure,16480.0,136128.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2001,165000.0,A,Official figure,13474.0,222319.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2002,94160.0,A,Official figure,14202.0,133730.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2003,49850.0,A,Official figure,13427.0,66934.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2004,71500.0,A,Official figure,16084.0,115000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2005,40000.0,A,Official figure,16000.0,64000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2006,48550.0,A,Official figure,15242.0,74000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2007,40770.0,A,Official figure,14226.0,58000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2008,54200.0,A,Official figure,16384.0,88800.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2009,54550.0,A,Official figure,18240.0,99500.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2010,57450.0,A,Official figure,15318.0,88000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2011,55150.0,A,Official figure,11650.0,64250.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2012,45450.0,A,Official figure,12981.0,59000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2013,46900.0,A,Official figure,8849.0,41500.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2014,52125.0,A,Official figure,14293.0,74500.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2015,58000.0,A,Official figure,10741.0,62300.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2016,22600.0,A,Official figure,7823.0,17680.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2017,56000.0,A,Official figure,16438.0,92050.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2018,56300.0,A,Official figure,10124.0,57000.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2019,20050.0,A,Official figure,9676.0,19400.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2020,37500.0,A,Official figure,13355.0,50080.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2021,38550.0,A,Official figure,16680.0,64300.0
Crops and livestock products,South Africa,"Groundnuts, excluding shelled",2022,43400.0,A,Official figure,11175.0,48500.0
Crops and livestock products,South Africa,Hop cones,2000,380.0,E,Estimated value,7895.0,300.0
Crops and livestock products,South Africa,Hop cones,2001,450.0,E,Estimated value,7778.0,350.0
Crops and livestock products,South Africa,Hop cones,2004,380.0,E,Estimated value,8421.0,320.0
Crops and livestock products,South Africa,Hop cones,2005,400.0,A,Official figure,8375.0,335.0
Crops and livestock products,South Africa,Hop cones,2007,410.0,E,Estimated value,8780.0,360.0
Crops and livestock products,South Africa,Hop cones,2008,410.0,E,Estimated value,9024.0,370.0
Crops and livestock products,South Africa,Hop cones,2012,375.0,E,Estimated value,11787.0,442.0
Crops and livestock products,South Africa,"Kenaf, and other textile bast fibres, raw or retted",2000,1100.0,E,Estimated value,10000.0,1100.0
Crops and livestock products,South Africa,"Kenaf, and other textile bast fibres, raw or retted",2012,1150.0,E,Estimated value,7043.0,810.0
Crops and livestock products,South Africa,"Kenaf, and other textile bast fibres, raw or retted",2013,1200.0,E,Estimated value,7500.0,900.0
Crops and livestock products,South Africa,Lettuce and chicory,2005,2194.0,A,Official figure,186395.0,40895.0
Crops and livestock products,South Africa,Lupins,2000,14705.0,A,Official figure,11806.0,17360.0
Crops and livestock products,South Africa,Lupins,2001,14785.0,A,Official figure,11050.0,16338.0
Crops and livestock products,South Africa,Lupins,2002,11000.0,A,Official figure,10636.0,11700.0
Crops and livestock products,South Africa,Lupins,2003,10100.0,A,Official figure,4000.0,4040.0
Crops and livestock products,South Africa,Lupins,2004,7100.0,A,Official figure,5563.0,3950.0
Crops and livestock products,South Africa,Lupins,2005,14100.0,A,Official figure,10000.0,14100.0
Crops and livestock products,South Africa,Lupins,2006,16000.0,A,Official figure,9000.0,14400.0
Crops and livestock products,South Africa,Lupins,2007,14000.0,A,Official figure,9500.0,13300.0
Crops and livestock products,South Africa,Lupins,2016,10415.0,E,Estimated value,9652.0,10052.73
Crops and livestock products,South Africa,Lupins,2017,9948.0,E,Estimated value,9733.0,9682.29
Crops and livestock products,South Africa,Lupins,2020,18100.0,A,Official figure,13500.0,24435.0
Crops and livestock products,South Africa,Lupins,2021,22000.0,A,Official figure,13000.0,28600.0
Crops and livestock products,South Africa,Lupins,2022,21000.0,A,Official figure,7500.0,15750.0
Crops and livestock products,South Africa,Maize (corn),2000,4012000.0,A,Official figure,28492.0,11431183.0
Crops and livestock products,South Africa,Maize (corn),2001,3189000.0,A,Official figure,24371.0,7772000.0
Crops and livestock products,South Africa,Maize (corn),2002,3533459.0,A,Official figure,28516.0,10076000.0
Crops and livestock products,South Africa,Maize (corn),2003,3650904.0,A,Official figure,26582.0,9705000.0
Crops and livestock products,South Africa,Maize (corn),2004,3204110.0,A,Official figure,30305.0,9710070.0
Crops and livestock products,South Africa,Maize (corn),2005,3223000.0,A,Official figure,36351.0,11715948.0
Crops and livestock products,South Africa,Maize (corn),2006,2032446.0,A,Official figure,34122.0,6935056.0
Crops and livestock products,South Africa,Maize (corn),2007,2551800.0,A,Official figure,27921.0,7125000.0
Crops and livestock products,South Africa,Maize (corn),2008,2799000.0,A,Official figure,45373.0,12700000.0
Crops and livestock products,South Africa,Maize (corn),2009,2427500.0,A,Official figure,49640.0,12050000.0
Crops and livestock products,South Africa,Maize (corn),2010,2742000.0,A,Official figure,46736.0,12815000.0
Crops and livestock products,South Africa,Maize (corn),2011,2372300.0,A,Official figure,43671.0,10360000.0
Crops and livestock products,South Africa,Maize (corn),2012,2699200.0,A,Official figure,44905.0,12120656.0
Crops and livestock products,South Africa,Maize (corn),2013,2781200.0,A,Official figure,42466.0,11810600.0
Crops and livestock products,South Africa,Maize (corn),2014,2688200.0,A,Official figure,53009.0,14250000.0
Crops and livestock products,South Africa,Maize (corn),2015,3048050.0,A,Official figure,34871.0,10628800.0
